objectid_1,objectid,crn,district,county,municipality,crash_year,crash_month,day_of_week,time_of_day,hour_of_day,illumination,weather,road_condition,collision_type,relation_to_road,work_zone_type,work_zone_loc,work_zone_ind,intersect_type,tcd_type,location_type,urban_rural,fatal_count,injury_count,person_count,total_units,sch_bus_ind,sch_zone_ind,latitude,longitude,arrival_tm,cons_zone_spd_lim,dispatch_tm,est_hrs_closed,lane_closed,ln_close_dir,ntfy_hiwy_maint,spec_juris_cd,tcd_func_cd,tfc_detour_ind,workers_pres,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,vehicle_count,automobile_count,motorcycle_count,bus_count,small_truck_count,heavy_truck_count,suv_count,van_count,bicycle_count,maj_inj_count,mod_inj_count,min_inj_count,tot_inj_count,unk_inj_deg_count,unk_inj_per_count,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,unbelted_occ_count,unb_death_count,unb_maj_inj_count,belted_death_count,belted_maj_inj_count,mcycle_death_count,mcycle_maj_inj_count,bicycle_death_count,bicycle_maj_inj_count,ped_count,ped_death_count,ped_maj_inj_count,max_severity_level,comm_veh_count,dec_lat,dec_long,rdwy_surf_type_cd,county_name
73409,849076,2011134218,6,67,67301,2011,10,2,930,9,1,1,0,4,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 57:28.557,75 09:50.688,940, ,932, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9579,-75.1641, , 
73410,849079,2012002001,6,67,67301,2011,12,3,1545,15,1,1,0,5,1, , ,N,0,0,6,3,0,1,4,2,N,N,40 01:44.274,75 05:25.759,1615, ,1600, ,0, ,N, ,0, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.029,-75.0905, , 
73411,849080,2012004298,6,67,67301,2011,12,4,1738,17,3,2,1,6,1, , ,N,1,2,0,3,0,0,5,2,N,N,39 54:14.619,75 14:25.049,1801, ,1738, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.904,-75.2401, , 
73412,842540,2011084668,6,46,46104,2011,8,3,9999,99,1,1,0,4,1, , ,N,1,2,0,3,0,0,2,2,N,N,39 59:17.883,75 15:14.303,846, ,840, ,0, ,N, ,4, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9883,-75.254, , 
73413,842550,2011092840,6,67,67301,2011,8,6,1650,16,1,1,0,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 00:59.557,75 08:35.669,1750, ,1745, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.0165,-75.1432, , 
73414,842554,2011095442,6,67,67301,2011,8,4,946,9,1,1,0,4,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 58:34.528,75 07:11.099,948, ,948,1,1,1,N, ,3,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9758,-75.1202, , 
73415,842555,2011095518,6,67,67301,2011,8,4,9999,99,1,1,0,4,1, , ,N,1,2,0,3,0,0,3,2,N,N,39 57:28.508,75 09:50.910,1235, ,1231,1,1,2, , ,3,Y, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9579,-75.1641, , 
73416,842566,2011053024,6,67,67301,2011,5,7,2255,22,3,1,0,1,1, , ,N,0,0,0,3,0,1,4,2,N,N,39 56:25.259,75 11:44.208,2314, ,2300, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9395,-75.1965, , 
73417,842569,2011054379,6,67,67301,2011,3,4,9999,99,1,1,0,8,1, , ,N,2,2,0,3,0,1,2,2,N,N,39 57:12.163,75 10:17.838,820, ,816, ,0, ,N, ,2, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9534,-75.1716, , 
73418,842572,2011057767,6,67,67301,2011,6,6,1647,16,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 55:30.037,75 08:49.220,1648, ,1648,1,1,1,N, ,0,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9249,-75.147, , 
73419,842600,2011116227,6,67,67301,2011,10,1,505,5,3,8,5,7,3, , ,N,0,0,0,3,0,0,1,1,N,N,39 58:50.587,75 06:13.198,615, ,530, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9807,-75.1038, , 
73420,842658,2011115494,6,67,67301,2011,10,5,645,6,1,1,0,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 56:02.730,75 12:59.818,649, ,647, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9341,-75.2166, , 
73421,842689,2011087824,6,67,67301,2011,7,5,1800,18,1,1,0,4,1, , ,N,1,3,0,3,0,1,2,2,N, ,40 00:43.642,75 08:13.671,2130, ,2114, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0121,-75.1371, , 
73422,842690,2011088052,6,67,67301,2011,6,6,2130,21,3,1,0,5,6, , ,N,0,0,99,3,0,1,2,2,N,N,39 57:54.251,75 13:29.998,2134, ,2134, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9651,-75.225, , 
73423,842698,2011093033,6,67,67301,2011,8,7,1722,17,1,1,0,4,1, , ,N,1,2,0,3,0,1,3,2,N,N,40 02:20.942,75 06:36.006,1737, ,1728, ,0, ,N, ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0392,-75.11, , 
73424,842726,2011106207,6,67,67301,2011,9,6,9999,99,3,2,1,8,1, , ,N,1,2,0,3,0,1,2,2,N, ,39 58:16.002,75 09:26.126,2034, ,2030, ,0, , , ,3, , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9711,-75.1573, , 
73425,842729,2011108835,6,67,67301,2011,9,2,1839,18,4,1,0,4,1, , ,N,1,0,0,3,0,6,6,2,N,N,39 59:27.175,75 13:19.225,1845, ,1839, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9909,-75.222, , 
73426,842735,2011112247,6,67,67301,2011,9,5,1848,18,1,1,0,7,3, , ,N,1,2,0,3,0,0,1,2,N,N,39 53:40.603,75 14:12.181,1851, ,1851, ,0, ,N, ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8946,-75.2367, , 
73427,842746,2011118078,6,67,67301,2011,10,4,9999,99,3,1,0,4,1, , ,N,1,3,0,3,0,3,6,2,N,N,39 58:51.204,75 07:10.671,1810, ,1805,3,2,1,N, ,3,Y, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9809,-75.1196, , 
73428,842762,2012001921,6,67,67301,2011,12,3,730,7,1,1,0,4,1, , ,N,1,3,0,3,0,0,4,2,N,N,39 59:02.778,75 09:36.176,739, ,736,1,2,1,N, ,3,Y, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39.9841,-75.16, , 
73429,842765,2012005240,6,67,67301,2011,12,6,223,2,3,2,1,7,3, , ,N,0,0,0,3,0,1,1,1,N,N,40 02:59.789,74 59:33.040,236, ,225, ,0, ,Y, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0499,-74.9926, , 
73430,845512,2011082452,6,67,67301,2011,6,7,320,3,3,1,0,6,6, , ,N,0,0,0,3,0,0,1,6,N,Y,40 01:27.822,75 07:18.090,340, ,320,4,1,4,N, ,0,N, , , , , , , , ,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.0244,-75.1217, , 
73431,845515,2011087868,6,67,67301,2011,8,1,118,1,3,1,0,4,1, , ,N,1,2,0,3,0,4,5,5,N,N,39 59:56.501,75 07:59.702,120, ,118, ,0, ,N, ,3, , , , , , , , , ,5,4,0,0,0,0,1,0,0,0,0,0,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.999,-75.1333, , 
73432,845516,2011088458,6,67,67301,2011,8,7,130,1,2,1,0,1,6, , ,N,0,0,0,3,0,0,1,2,N, ,40 07:36.515,75 01:14.965,135, ,130,2,1,3, , ,0,N, , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1268,-75.0208, , 
73433,845553,2012002124,6,67,67301,2011,12,3,730,7,5,2,1,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 02:13.851,75 07:25.305,835, ,830, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.0372,-75.1237, , 
73434,845554,2012010117,6,67,67301,2011,12,6,1252,12,1,1,0,4,1, , ,N,2,3,0,3,0,2,4,2,N,N,39 59:48.640,75 06:59.226,1300, ,1252, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9968,-75.1165, , 
73435,845584,2011107345,6,67,67301,2011,10,5,1145,11,1,1,0,0,1, , ,N,0,0,0,3,0,0,1,1,N,N,39 57:31.313,75 10:09.936,1223, ,1153,1,1,3,N, ,0,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9587,-75.1694, , 
73436,845594,2011115389,6,67,67301,2011,10,6,1913,19,3,1,0,1,4, , ,N,0,0,0,3,0,0,5,3,N,N,40 04:56.425,74 58:00.900,1920, ,1913, ,0, ,N, ,0, , , , , , , , , ,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0823,-74.9669, , 
73437,845610,2012005027,6,67,67301,2011,12,2,810,8,3,1,0,8,1, , ,N,0,0,0,3,0,1,3,2,N,N,39 55:28.358,75 10:15.441,1813, ,1812, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,39.9245,-75.171, , 
73438,845620,2011088010,6,67,67301,2011,7,2,825,8,1,1,0,8,1, , ,N,2,3,0,3,0,1,2,2,N,N,39 57:49.201,75 08:06.535,832, ,829, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9637,-75.1351, , 
73439,845628,2011092987,6,67,67301,2011,8,5,148,1,3,1,0,4,1, , ,N,1,2,0,3,0,0,2,2,N,N,39 59:07.606,75 05:48.056,150, ,149,1,1,2,N, ,3,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,39.9854,-75.0967, , 
73440,845640,2011112205,6,67,67301,2011,10,2,1515,15,1,1,0,8,1, , ,N,1,3,0,3,0,1,2,2,N,N,40 00:46.900,75 05:18.351,1758, ,1756, ,0, ,N, ,3, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.013,-75.0884, , 
73441,845662,2011075658,6,67,67301,2011,6,2,1130,11,1,1,0,4,1, , ,N,1,2,0,3,0,2,3,2,N,N,40 06:43.184,74 59:26.035,1156, ,1155,1,1,1,N, ,3,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.112,-74.9906, , 
73442,845668,2011132823,6,67,67301,2011,11,3,844,8,1,2,1,4,1, , ,N,0,2,0,3,0,0,3,3,N,N,40 02:13.240,75 11:26.310,910, ,900,1,1,1,N, ,3,N, , , , , , , , ,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.037,-75.1906, , 
73443,845675,2012010102,6,67,67301,2011,12,5,9999,99,2,2,1,4,1, , ,N,1,2,0,3,0,0,2,2,N,N,39 56:39.123,75 09:41.612,2230, ,2228, ,0, ,N, ,1, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9442,-75.1616, , 
73444,845690,2011019959,6,67,67301,2011,2,1,1910,19,3,1,0,1,1, , ,N,0,0,0,3,0,0,3,2,N,N,40 00:01.846,75 04:46.846,1924, ,1913,1,1,2,N, ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0006,-75.0796, , 
73445,845699,2011031427,6,67,67301,2011,2,5,1900,19,3,2,1,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 57:23.383,75 13:35.905,2140, ,2120, ,0, ,N, ,0, , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,39.9565,-75.2266, , 
73446,845704,2011037930,6,67,67301,2011,3,2,1430,14,1,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 00:25.549,75 05:38.543,1433, ,1433,1,1,1,N, ,3,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.0071,-75.094, , 
73447,845711,2011044570,6,67,67301,2011,3,5,2025,20,3,1,1,4,1, , ,N,1,3,0,3,0,2,4,2,N,N,40 01:12.005,75 09:07.946,2030, ,2025,1,1,2, , ,3,Y, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.02,-75.1522, , 
73448,851406,2012004851,6,67,67301,2011,12,7,1908,19,3,1,0,4,1, , ,N,1,2,0,3,0,0,3,3,N,N,40 02:17.896,75 04:31.313,1916, ,1908,1,2,4,N, ,2,N, , , , , , , , ,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0383,-75.0754, , 
73449,851407,2012064673,6,67,67301,2011,3,3,1935,19,3,1,0,4,1, , ,N,1,2,0,3,0,1,7,2,N, ,39 56:31.419,75 12:42.235,1941, ,1937, ,0, , , ,3, , , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9421,-75.2117, , 
73450,851425,2012001936,6,67,67301,2011,12,3,1620,16,1,2,1,7,4, , ,N,10,0,0,3,0,0,1,1,N,N,40 02:14.460,75 11:27.412,1631, ,1628,2,1,1,N, ,0,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0374,-75.1909, , 
73451,851428,2012042542,6,67,67301,2011,10,5,1739,17,1,1,0,8,1, , ,N,0,0,0,3,0,1,3,2,N,N,39 59:56.543,75 08:00.030,1740, ,1739, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,39.999,-75.1333, , 
73452,851433,2011112194,6,67,67301,2011,10,2,1455,14,1,1,0,8,1, , ,N,5,1,0,3,0,1,2,2,N, ,39 58:02.402,75 14:01.100,1830, ,1827, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9673,-75.2336, , 
73453,851435,2011115228,6,67,67301,2011,10,2,1810,18,3,1,0,1,1, , ,N,2,2,0,3,0,2,3,2,N,N,39 57:41.407,75 08:11.675,1815, ,1810, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9617,-75.1365, , 
73454,851436,2011115348,6,67,67301,2011,10,5,930,9,1,1,0,6,9, , ,N,1,2,0,3,0,1,3,2,N, ,40 02:37.394,75 13:41.844,2142, ,2140, ,0, , , ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0437,-75.2283, , 
73455,851470,2011025633,6,67,67301,2011,2,5,1650,16,1,1,0,1,1, , ,N,0,0,0,3,0,3,6,2,N,N,39 58:52.198,75 06:11.348,1656, ,1654,1,1,2,N, ,0,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9812,-75.1031, , 
73456,851481,2011043329,6,67,67301,2011,4,7,1350,13,1,1,1,7,2,1,8,Y,0,0,0,3,0,0,2,1,N,N,40 01:14.268,75 02:35.017,1414,55,1356,1,1,2,N, ,0,N,N,N,N,N,N,N,N,Y,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0207,-75.0429, , 
73457,851482,2011044562,6,67,67301,2011,3,4,1140,11,1,1,0,4,1, , ,N,1,2,0,3,0,2,3,2,N,N,40 01:39.836,75 06:35.867,1148, ,1144,1,1,1,N, ,3,N, , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,40.0277,-75.11, , 
73458,851495,2011132777,6,67,67301,2011,11,3,1655,16,2,2,1,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,40 01:50.678,75 06:33.976,1706, ,1702, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,40.0307,-75.1094, , 
73459,851496,2011132910,6,67,67301,2011,11,3,1748,17,3,2,1,4,1, , ,N,1,0,0,3,0,3,5,3,N,N,40 00:53.049,75 12:21.765,1755, ,1750, ,0, ,N, ,0, , , , , , , , , ,3,3,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.015,-75.2061, , 
73460,851501,2012012650,6,67,67301,2011,12,6,1755,17,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 57:28.628,75 14:00.595,1805, ,1800, ,0, , , ,1, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,39.958,-75.2335, , 
73461,851506,2011051182,6,67,67301,2011,5,1,619,6,5,2,1,7,4, , ,N,0,0,0,3,0,0,1,1,N,N,39 58:49.311,75 12:20.280,621, ,620, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9804,-75.2056, , 
73462,851508,2011054174,6,67,67301,2011,4,5,1150,11,1,1,0,4,1, , ,N,1,0,0,3,0,1,2,2,N,N,39 57:43.610,75 13:44.201,1155, ,1150, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9621,-75.2289, , 
73463,851509,2011054201,6,67,67301,2011,4,2,1649,16,1,1,0,4,1, , ,N,1,2,0,3,0,1,3,2,N,N,39 54:48.124,75 09:54.367,1654, ,1651, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9134,-75.1651, , 
73464,851511,2011056980,6,67,67301,2011,4,7,9999,99,3,1,0,6,1, , ,N,1,2,0,3,0,1,2,2, , ,39 59:09.671,75 08:29.563,5, ,0, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.986,-75.1415, , 
73465,851515,2011061711,6,67,67301,2011,5,1,1650,16,4,1,0,0,1,3,3,Y,0,0,0,3,0,0,3,1,N,N,40 00:53.449,75 10:43.388,1654,35,1654,2,2,1,N, ,0,N,N,U,U,N,U,U,U,Y,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0148,-75.1787, , 
73466,849083,2012010004,6,67,67301,2011,12,4,1710,17,3,1,0,8,1, , ,N,1,2,0,3,0,1,3,2,N,N,40 05:49.711,75 01:05.375,1722, ,1717, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,40.0971,-75.0182, , 
73467,849091,2011085454,6,67,67301,2011,7,5,2000,20,1,1,0,5,6, , ,N,0,0,0,3,0,0,1,2,N, ,40 04:08.725,75 11:57.328,9999, ,9999, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.0691,-75.1993, , 
73468,849097,2011092943,6,67,67301,2011,8,2,9999,99,1,1,0,5,1, , ,N,0,2,0,3,0,10,10,4,N, ,39 59:53.540,75 06:04.400,1608, ,1603, ,0, , , ,3, , , , , , , , , ,3,1,0,0,0,0,0,2,0,1,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,39.9982,-75.1012, , 
73469,849121,2011073189,6,67,67301,2011,6,3,9999,99,1,1,0,5,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 55:19.768,75 11:20.061,853, ,851,1,1,2,N, ,0,Y, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9222,-75.1889, , 
73470,849130,2011082666,6,67,67301,2011,7,7,9999,99,1,1,0,4,1, , ,N,2,3,0,3,0,1,3,2,N,N,39 55:04.119,75 09:29.768,1318, ,1314, ,0, ,N, ,3, , , , , , , , , ,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9178,-75.1583, , 
73471,849141,2012010015,6,67,67301,2011,11,5,2323,23,3,1,0,4,1, , ,N,1,2,0,3,0,2,4,3,N, ,39 55:22.568,75 11:00.302,2325, ,2323,4,2,6, , ,3,Y, , , , , , , , ,3,2,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9229,-75.1836, , 
73472,849143,2012010517,6,67,67301,2011,12,2,2123,21,3,1,0,1,1, , ,N,0,0,0,3,0,1,4,3,N, ,39 55:39.014,75 08:41.924,2127, ,2125,2,1,2, , ,0,N, , , , , , , , ,3,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9275,-75.145, , 
73473,849155,2011013307,6,67,67301,2011,1,5,1317,13,1,1,0,7,2, , ,N,0,0,1,3,0,0,1,1,N,N,39 56:55.663,75 08:31.129,1333, ,1325,3,2,2,N, ,0,N, , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9488,-75.142, , 
73474,849172,2011031314,6,67,67301,2011,2,3,9999,99,1,1,1,4,1, , ,N,1,2,0,3,0,1,2,3,N,N,39 59:30.291,75 06:46.001,1659, ,1659,3,2,6,N, ,3,Y, , , , , , , , ,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9917,-75.1128, , 
73475,849181,2011115241,6,67,67301,2011,10,4,1600,16,1,2,1,8,9, , ,N,1,9,0,3,0,1,2,2,N,N,39 58:01.650,75 09:23.594,1950, ,1800, ,0, ,N, ,9, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9671,-75.1566, , 
