ObjectId,Crash ID,Primary Road,Intersecting Road,Crash Date,Day,Month,Year,Hour,Weekday,Crash Type Code,Highway Classification Code,Community Code,Jurisdiction Code,Lane Departure Type Code,Surface Type,Road Condition,Weather Condition,Lighting Condition,Speed Limit,Lanes,Units,Occupants,Most Severe Injury,Fatal Injuries,Suspected Serious Injuries,Suspected Minor Injuries,Possible Injuries,Property Damage Only,Secondary Crash,Traffic Control,Red Light Run,Hit and Run,Alcohol,Drugs,Unbelted Person,Work Zone,Speeding Driver,Distracted Driver,Driveway,Pedestrian,Elderly Driver,Young Driver,Commercial Vehicle,Emergency Vehicles,Train,School Bus,Motorcycle,Bicycle,Deer,Longitude,Latitude,geom,geog,x,y
21879,9605926,LARNED,MOUNT ELLIOTT,2016-01-24,24,1,2016,4,1,4,9,,4,0,,1,1,4,35,4,2,2,4,0,0,0,1,false,,true,true,false,true,false,,,,,,false,false,false,,,false,false,false,false,false,-83.01063,42.34433,"{
  ""coordinates"": [
    -8.301062937300000e+01,
    4.234433057400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.010629373,
    42.344330574
  ],
  ""type"": ""Point""
}",-83.010629373,42.344330574
21880,9605935,CHERRYLAWN,PICKFORD,2016-01-24,24,1,2016,18,1,4,9,,,0,,1,1,3,25,2,3,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.15532,42.42603,"{
  ""coordinates"": [
    -8.315532036799991e+01,
    4.242602692500000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.155320368,
    42.426026925
  ],
  ""type"": ""Point""
}",-83.1553203679999,42.426026925
21881,9609490,HARPER,OUTER,2016-01-24,24,1,2016,2,1,3,9,,4,0,,97,1,4,30,4,3,4,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.96058,42.40584,"{
  ""coordinates"": [
    -8.296057519999989e+01,
    4.240584193300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.9605752,
    42.405841933
  ],
  ""type"": ""Point""
}",-82.9605751999999,42.405841933
21882,9997439,8 MILE,SHERWOOD,2016-01-24,24,1,2016,14,1,5,3,,1,0,,1,1,1,45,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.03451,42.44793,"{
  ""coordinates"": [
    -8.303451001699990e+01,
    4.244793505300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.034510017,
    42.447935053
  ],
  ""type"": ""Point""
}",-83.0345100169999,42.447935053
21883,9605931,TELEGRAPH,8 MILE,2016-01-24,24,1,2016,2,1,8,2,,1,0,,1,1,4,45,3,2,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.27828,42.44277,"{
  ""coordinates"": [
    -8.327828491500000e+01,
    4.244276650100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.278284915,
    42.442766501
  ],
  ""type"": ""Point""
}",-83.278284915,42.4427665010001
21884,9608553,RAMP 216B,N I 75,2016-01-24,24,1,2016,22,1,1,1,,1,1,,1,1,4,55,1,1,1,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.05866,42.37019,"{
  ""coordinates"": [
    -8.305866370599990e+01,
    4.237018577400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.058663706,
    42.370185774
  ],
  ""type"": ""Point""
}",-83.0586637059999,42.370185774
21885,9605939,GREENFIELD,PEMBROKE,2016-01-24,24,1,2016,21,1,8,9,,2,0,,1,1,4,25,2,2,1,4,0,0,0,1,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.20017,42.43762,"{
  ""coordinates"": [
    -8.320016929000001e+01,
    4.243762261800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.20016929,
    42.437622618
  ],
  ""type"": ""Point""
}",-83.20016929,42.437622618
21886,9605918,MICHIGAN,LIVERNOIS,2016-01-24,24,1,2016,3,1,9,2,,1,2,,1,1,4,35,5,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.12041,42.33111,"{
  ""coordinates"": [
    -8.312040745199990e+01,
    4.233111056400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.120407452,
    42.331110564
  ],
  ""type"": ""Point""
}",-83.1204074519999,42.331110564
21887,9605904,CONNER,WAVENEY,2016-01-24,24,1,2016,19,1,1,9,,4,0,,1,1,4,35,7,1,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.96937,42.38573,"{
  ""coordinates"": [
    -8.296936658999989e+01,
    4.238572626800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.96936659,
    42.385726268
  ],
  ""type"": ""Point""
}",-82.9693665899999,42.385726268
21888,9610421,S/B I-75,SPRINGWELLS,2016-01-24,24,1,2016,15,1,97,1,,1,0,,1,2,1,70,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.123,42.29923,"{
  ""coordinates"": [
    -8.312300243399990e+01,
    4.229922780400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.123002434,
    42.299227804
  ],
  ""type"": ""Point""
}",-83.1230024339999,42.2992278040001
21889,9605925,GRAND RIVER,SOUTHFIELD SERVICE,2016-01-24,24,1,2016,17,1,8,3,,1,0,,1,1,4,35,6,4,1,4,0,0,0,1,false,,false,false,false,false,false,,,,,,true,false,false,,,false,false,false,false,false,-83.21635,42.39992,"{
  ""coordinates"": [
    -8.321635314299991e+01,
    4.239991843400000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.216353143,
    42.399918434
  ],
  ""type"": ""Point""
}",-83.2163531429999,42.399918434
21890,9610446,M-10,7 MILE,2016-01-24,24,1,2016,12,1,1,3,,1,1,,1,1,1,55,3,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.18397,42.42807,"{
  ""coordinates"": [
    -8.318396401599990e+01,
    4.242807102100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.183964016,
    42.428071021
  ],
  ""type"": ""Point""
}",-83.1839640159999,42.4280710210001
21891,9615375,SEVEN MILE,GREENFIELD,2016-01-24,24,1,2016,2,1,5,9,,2,0,,1,1,4,25,2,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.19949,42.43043,"{
  ""coordinates"": [
    -8.319949454200000e+01,
    4.243042898000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.199494542,
    42.43042898
  ],
  ""type"": ""Point""
}",-83.199494542,42.43042898
21892,9606650,GRAND RIVER,SCHOOLCRAFT,2016-01-24,24,1,2016,2,1,5,3,,1,0,,1,1,3,35,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.18541,42.38744,"{
  ""coordinates"": [
    -8.318541302100000e+01,
    4.238744256000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.185413021,
    42.38744256
  ],
  ""type"": ""Point""
}",-83.185413021,42.3874425600001
21893,9605930,GRAND RIVER,BURGESS,2016-01-24,24,1,2016,9,1,4,3,,1,0,,1,1,1,35,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.2553,42.41558,"{
  ""coordinates"": [
    -8.325529997500000e+01,
    4.241557940800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.255299975,
    42.415579408
  ],
  ""type"": ""Point""
}",-83.255299975,42.415579408
21894,9622316,N M 39 SERVICE DRIVE,RAMP 005D,2016-01-23,23,1,2016,19,7,5,3,,1,0,,1,1,4,35,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21537,42.33059,"{
  ""coordinates"": [
    -8.321536674500000e+01,
    4.233059183300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.215366745,
    42.330591833
  ],
  ""type"": ""Point""
}",-83.215366745,42.330591833
21895,9611680,CADIEUX,WALLINGFORD,2016-01-23,23,1,2016,22,7,5,9,,4,3,,1,1,4,35,4,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.92535,42.39932,"{
  ""coordinates"": [
    -8.292535285299989e+01,
    4.239932202800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.925352853,
    42.399322028
  ],
  ""type"": ""Point""
}",-82.9253528529999,42.399322028
21896,9604896,FORT,6TH,2016-01-23,23,1,2016,21,7,4,3,,1,0,,1,1,4,35,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.05791,42.32618,"{
  ""coordinates"": [
    -8.305790515500000e+01,
    4.232617985600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.057905155,
    42.326179856
  ],
  ""type"": ""Point""
}",-83.057905155,42.3261798560001
21897,9605924,WHITLOCK,WINTHROP,2016-01-23,23,1,2016,15,7,4,9,,,0,,1,1,1,25,1,2,3,4,0,0,0,1,false,,true,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.19731,42.34003,"{
  ""coordinates"": [
    -8.319731248700000e+01,
    4.234003314800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.197312487,
    42.340033148
  ],
  ""type"": ""Point""
}",-83.197312487,42.340033148
21898,9605893,MICHIGAN,LONYO,2016-01-23,23,1,2016,19,7,4,2,,1,0,,1,1,4,35,5,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.14448,42.33044,"{
  ""coordinates"": [
    -8.314447775300000e+01,
    4.233044244700010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.144477753,
    42.330442447
  ],
  ""type"": ""Point""
}",-83.144477753,42.3304424470001
21899,9605908,GREENFIELD,SCHOOCRAFT,2016-01-23,23,1,2016,12,7,5,9,,2,0,,1,1,4,35,2,2,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.19816,42.38702,"{
  ""coordinates"": [
    -8.319816013600000e+01,
    4.238702171200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.198160136,
    42.387021712
  ],
  ""type"": ""Point""
}",-83.198160136,42.387021712
21900,9997443,CONNER,RAMP 220D,2016-01-23,23,1,2016,14,7,5,9,,4,0,,1,1,1,25,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.98878,42.39532,"{
  ""coordinates"": [
    -8.298878039899989e+01,
    4.239532162600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.988780399,
    42.395321626
  ],
  ""type"": ""Point""
}",-82.9887803989999,42.3953216260001
21901,9997464,ANNOTT,GREINER,2016-01-23,23,1,2016,20,7,8,9,,,0,,2,1,5,25,1,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.00189,42.42727,"{
  ""coordinates"": [
    -8.300189274600000e+01,
    4.242726564300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.001892746,
    42.427265643
  ],
  ""type"": ""Point""
}",-83.001892746,42.4272656430001
21902,9611708,CONNER,JEFFERSON,2016-01-23,23,1,2016,23,7,5,9,,4,0,,4,1,4,30,4,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.95889,42.36997,"{
  ""coordinates"": [
    -8.295888584999990e+01,
    4.236997126500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.95888585,
    42.369971265
  ],
  ""type"": ""Point""
}",-82.9588858499999,42.3699712650001
21903,9604933,DAVISON,DEXTER,2016-01-23,23,1,2016,17,7,97,3,,1,0,,1,1,1,35,5,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.13087,42.38974,"{
  ""coordinates"": [
    -8.313086397700000e+01,
    4.238974160200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.130863977,
    42.389741602
  ],
  ""type"": ""Point""
}",-83.130863977,42.3897416020001
21904,9605903,CENTRAL,MCGRAW,2016-01-23,23,1,2016,11,7,4,9,,4,0,,1,1,1,25,1,2,4,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.14075,42.33552,"{
  ""coordinates"": [
    -8.314074433800000e+01,
    4.233551805100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.140744338,
    42.335518051
  ],
  ""type"": ""Point""
}",-83.140744338,42.3355180510001
21905,9604875,CONANT,NEVADA,2016-01-23,23,1,2016,0,7,4,9,,4,0,,1,1,4,35,4,2,2,4,0,0,0,1,false,,false,false,true,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.06863,42.42586,"{
  ""coordinates"": [
    -8.306862339000000e+01,
    4.242585840200010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.06862339,
    42.425858402
  ],
  ""type"": ""Point""
}",-83.06862339,42.4258584020001
21906,9608757,BURROUGHS,WOODWARD,2016-01-23,23,1,2016,22,7,4,9,,,0,,1,1,4,25,2,2,0,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07099,42.36545,"{
  ""coordinates"": [
    -8.307098952400000e+01,
    4.236544798900010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.070989524,
    42.365447989
  ],
  ""type"": ""Point""
}",-83.070989524,42.3654479890001
21907,9605912,ILENE,PLYMOUTH,2016-01-23,23,1,2016,21,7,4,9,,,0,,1,2,4,30,4,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.16066,42.37346,"{
  ""coordinates"": [
    -8.316066264100000e+01,
    4.237346351800010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.160662641,
    42.373463518
  ],
  ""type"": ""Point""
}",-83.160662641,42.3734635180001
21908,9932208,N/B M-10,OUTER,2016-01-23,23,1,2016,23,7,5,3,,1,0,,1,1,4,55,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.17497,42.41971,"{
  ""coordinates"": [
    -8.317497070500001e+01,
    4.241971386100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.174970705,
    42.419713861
  ],
  ""type"": ""Point""
}",-83.174970705,42.419713861
21909,9604876,CASS,BAGLEY,2016-01-23,23,1,2016,9,7,4,9,,4,0,,1,1,1,0,4,2,2,4,0,0,0,2,false,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.05415,42.33405,"{
  ""coordinates"": [
    -8.305414859200000e+01,
    4.233404417100010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.054148592,
    42.334044171
  ],
  ""type"": ""Point""
}",-83.054148592,42.3340441710001
21910,9604881,WILSHIRE,ROSEBERRY,2016-01-23,23,1,2016,4,7,4,9,,,0,,1,1,4,25,2,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.9857,42.40762,"{
  ""coordinates"": [
    -8.298570275799990e+01,
    4.240762244800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.985702758,
    42.407622448
  ],
  ""type"": ""Point""
}",-82.9857027579999,42.407622448
21911,9605907,FENKELL,MANSFIELD,2016-01-23,23,1,2016,22,7,8,9,,2,0,,1,1,4,35,1,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.20509,42.40136,"{
  ""coordinates"": [
    -8.320508290299991e+01,
    4.240135902500000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.205082903,
    42.401359025
  ],
  ""type"": ""Point""
}",-83.2050829029999,42.401359025
21912,9604924,GRATIOT,7 MILE,2016-01-23,23,1,2016,10,7,4,3,,1,0,,1,1,1,35,7,2,3,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.97729,42.43568,"{
  ""coordinates"": [
    -8.297728464700000e+01,
    4.243568577800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.977284647,
    42.435685778
  ],
  ""type"": ""Point""
}",-82.977284647,42.435685778
21913,9997482,SCHAEFER,S M 10,2016-01-23,23,1,2016,7,7,5,9,,4,0,,1,1,2,30,2,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.18019,42.42486,"{
  ""coordinates"": [
    -8.318018744400000e+01,
    4.242486347800010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.180187444,
    42.424863478
  ],
  ""type"": ""Point""
}",-83.180187444,42.4248634780001
21914,9604895,GRAND,WOODWARD,2016-01-23,23,1,2016,16,7,97,3,,4,0,,1,1,1,35,5,2,2,4,0,0,0,1,false,,true,true,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.07338,42.37035,"{
  ""coordinates"": [
    -8.307337841899989e+01,
    4.237034981600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.073378419,
    42.370349816
  ],
  ""type"": ""Point""
}",-83.0733784189999,42.370349816
21915,9605892,MCNICHOLS,GUNSTON,2016-01-23,23,1,2016,16,7,9,3,,4,0,,1,1,1,25,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.00311,42.42026,"{
  ""coordinates"": [
    -8.300311547099990e+01,
    4.242025614300010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.003115471,
    42.420256143
  ],
  ""type"": ""Point""
}",-83.0031154709999,42.4202561430001
21916,9604927,MCNICHOLS,GUNSTON,2016-01-23,23,1,2016,2,7,8,3,,4,0,,1,1,4,30,4,2,2,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.00323,42.42021,"{
  ""coordinates"": [
    -8.300323825399990e+01,
    4.242021209700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.003238254,
    42.420212097
  ],
  ""type"": ""Point""
}",-83.0032382539999,42.420212097
21917,9604940,WYOMING,PURITAN,2016-01-23,23,1,2016,14,7,5,9,,4,0,,97,98,98,30,2,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.15999,42.40962,"{
  ""coordinates"": [
    -8.315999123700000e+01,
    4.240961805800000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.159991237,
    42.409618058
  ],
  ""type"": ""Point""
}",-83.159991237,42.409618058
21918,9604889,VAN DYKE,HARPER,2016-01-23,23,1,2016,12,7,8,3,,1,0,,1,1,1,30,6,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.02142,42.38802,"{
  ""coordinates"": [
    -8.302142199300000e+01,
    4.238801939300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.021421993,
    42.388019393
  ],
  ""type"": ""Point""
}",-83.021421993,42.388019393
21919,9607706,E I 94,WARREN,2016-01-23,23,1,2016,23,7,97,1,,1,1,,4,1,5,25,1,1,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,true,false,,,false,false,false,false,false,-83.11294,42.34469,"{
  ""coordinates"": [
    -8.311293573099989e+01,
    4.234469134100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.112935731,
    42.344691341
  ],
  ""type"": ""Point""
}",-83.1129357309999,42.344691341
21920,9610415,I-75,SCHAEFER,2016-01-23,23,1,2016,14,7,97,1,,1,0,,1,1,1,70,4,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.15208,42.27892,"{
  ""coordinates"": [
    -8.315207892900000e+01,
    4.227891909000000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.152078929,
    42.27891909
  ],
  ""type"": ""Point""
}",-83.152078929,42.27891909
21921,9604877,GRAND RIVER,N M 39,2016-01-23,23,1,2016,1,7,4,3,,1,0,,1,1,4,35,9,2,1,4,0,0,0,1,false,,true,true,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.21823,42.40068,"{
  ""coordinates"": [
    -8.321822817700000e+01,
    4.240067703000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.218228177,
    42.40067703
  ],
  ""type"": ""Point""
}",-83.218228177,42.4006770300001
21922,9604874,DEQUINDRE,WINCHESTER,2016-01-23,23,1,2016,11,7,3,9,,4,0,,1,1,1,25,2,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.08331,42.44497,"{
  ""coordinates"": [
    -8.308330165900000e+01,
    4.244496433500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.083301659,
    42.444964335
  ],
  ""type"": ""Point""
}",-83.083301659,42.4449643350001
21923,9611453,W I 94,CONNER,2016-01-23,23,1,2016,16,7,5,1,,1,0,,1,1,1,55,3,2,4,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.98911,42.39564,"{
  ""coordinates"": [
    -8.298910404199999e+01,
    4.239563682100000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.989104042,
    42.395636821
  ],
  ""type"": ""Point""
}",-82.989104042,42.395636821
21924,9621046,STANSBURY,FLORENCE,2016-01-23,23,1,2016,4,7,5,9,,,0,,3,1,4,25,2,2,1,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.18269,42.41087,"{
  ""coordinates"": [
    -8.318269563800000e+01,
    4.241087198300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.182695638,
    42.410871983
  ],
  ""type"": ""Point""
}",-83.182695638,42.410871983
21925,9608552,M-10,WYOMING,2016-01-23,23,1,2016,23,7,5,3,,1,0,,1,1,4,55,3,2,3,3,0,0,1,0,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.16046,42.40541,"{
  ""coordinates"": [
    -8.316046362400000e+01,
    4.240541248000010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.160463624,
    42.40541248
  ],
  ""type"": ""Point""
}",-83.160463624,42.4054124800001
21926,9613426,I-75,DAVISON,2016-01-23,23,1,2016,3,7,5,1,,1,0,,1,2,4,70,4,2,3,4,0,0,0,1,false,,false,false,false,false,false,,,,,,false,false,true,,,false,false,false,false,false,-83.07594,42.40625,"{
  ""coordinates"": [
    -8.307593846799990e+01,
    4.240624948400010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.075938468,
    42.406249484
  ],
  ""type"": ""Point""
}",-83.0759384679999,42.4062494840001
21927,9605934,RYAN,OUTER,2016-01-23,23,1,2016,20,7,9,9,,4,2,,1,1,4,30,4,2,2,4,0,0,0,2,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.06353,42.44005,"{
  ""coordinates"": [
    -8.306352898999999e+01,
    4.244005204300000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.06352899,
    42.440052043
  ],
  ""type"": ""Point""
}",-83.06352899,42.440052043
21928,9615376,OUTER,DICKERSON,2016-01-23,23,1,2016,21,7,4,9,,2,0,,1,1,4,25,3,3,5,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-82.97968,42.41204,"{
  ""coordinates"": [
    -8.297968452100000e+01,
    4.241203881900000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -82.979684521,
    42.412038819
  ],
  ""type"": ""Point""
}",-82.979684521,42.412038819
21929,9604945,SAN JUAN,PEMBROKE,2016-01-23,23,1,2016,10,7,4,9,,,0,,1,1,1,25,2,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.14715,42.43847,"{
  ""coordinates"": [
    -8.314714970599989e+01,
    4.243846695600010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.147149706,
    42.438466956
  ],
  ""type"": ""Point""
}",-83.1471497059999,42.4384669560001
21930,9608734,BEAUBIEN,GRAND,2016-01-23,23,1,2016,21,7,4,9,,4,0,,1,1,1,25,3,2,2,5,0,0,0,0,true,,false,false,false,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.06744,42.37237,"{
  ""coordinates"": [
    -8.306743427600000e+01,
    4.237236786600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.067434276,
    42.372367866
  ],
  ""type"": ""Point""
}",-83.067434276,42.372367866
21931,9605909,WOODMERE,FORT,2016-01-23,23,1,2016,12,7,5,3,,4,0,,3,98,5,30,2,2,0,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.13107,42.29597,"{
  ""coordinates"": [
    -8.313106974300000e+01,
    4.229596611700000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.131069743,
    42.295966117
  ],
  ""type"": ""Point""
}",-83.131069743,42.295966117
21932,9605917,LIVERNOIS,MICHIGAN,2016-01-23,23,1,2016,0,7,2,2,,4,0,,1,1,4,35,4,2,4,5,0,0,0,0,true,,true,true,true,true,false,,,,,,false,false,true,,,false,false,false,false,false,-83.12033,42.33111,"{
  ""coordinates"": [
    -8.312032917399991e+01,
    4.233111018500010e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.120329174,
    42.331110185
  ],
  ""type"": ""Point""
}",-83.1203291739999,42.3311101850001
21933,9605929,TELEGRAPH,SHORT,2016-01-23,23,1,2016,17,7,97,2,,1,0,,1,1,4,35,3,2,1,5,0,0,0,0,true,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.27722,42.42175,"{
  ""coordinates"": [
    -8.327722490300000e+01,
    4.242175204200000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.277224903,
    42.421752042
  ],
  ""type"": ""Point""
}",-83.277224903,42.421752042
21934,9604918,MCNICHOLS,GRAND RIVER,2016-01-23,23,1,2016,21,7,2,3,,2,2,,1,1,4,35,5,2,2,4,0,0,0,2,false,,false,false,true,false,false,,,,,,false,false,false,,,false,false,false,false,false,-83.25377,42.4148,"{
  ""coordinates"": [
    -8.325376853800000e+01,
    4.241480411600000e+01
  ],
  ""type"": ""Point""
}","{
  ""coordinates"": [
    -83.253768538,
    42.414804116
  ],
  ""type"": ""Point""
}",-83.253768538,42.414804116
