intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
16958,41.74779699999999,-87.714525,41.74793206733912,-87.71452897257343,179.21399503994007,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16958,41.74779699999999,-87.714525,41.747793953388324,-87.71470535653121,89.18366886433387,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16959,41.74867,-87.7170038,41.7486727801573,-87.71682343339288,269.2982363422098,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16959,41.74867,-87.7170038,41.74853493897416,-87.71699946471226,359.1004367291154,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16959,41.74867,-87.7170038,41.74880506133651,-87.71700811782233,179.10599228829733,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16959,41.74867,-87.7170038,41.74866699394092,-87.71718416013375,89.2025297245765,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16960,41.74775509999999,-87.7169742,41.74762003904986,-87.71696985935587,359.0986872485933,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16960,41.74775509999999,-87.7169742,41.74775820949999,-87.71679384554108,269.15850121337894,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16960,41.74775509999999,-87.7169742,41.74789016085783,-87.71697854559218,179.09712232324262,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16960,41.74775509999999,-87.7169742,41.747752580796465,-87.7171545708709,89.40901985026318,25.0,residential,0,False,False,False,False,False,4,,,,0,True
16961,41.738378600000004,-87.7166785,41.73827984532908,-87.71680158962688,43.50913671401486,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16961,41.738378600000004,-87.7166785,41.73847592325653,-87.71655339439113,224.39139998733913,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16961,41.738378600000004,-87.7166785,41.73824353431116,-87.71667441809429,359.18041212537565,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16962,41.735037999999996,-87.714146,41.73517306227315,-87.71415028497516,179.11410999886732,25.0,residential,0,False,False,False,True,False,3,,,,0,True
16962,41.735037999999996,-87.714146,41.735034705758835,-87.71432631307738,89.07825265149359,65.0,secondary,1,False,False,False,True,False,3,,,"('3', '2')",0,True
16962,41.735037999999996,-87.714146,41.73504111066429,-87.7139656810985,269.15600909382454,65.0,secondary,1,False,False,False,True,False,3,,,2,0,True
16963,41.7349932,-87.7165751,41.7351282615479,-87.71657942335767,179.10352925213454,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16963,41.7349932,-87.7165751,41.7349965529009,-87.71639478901523,269.0548640082709,65.0,secondary,1,False,False,False,False,False,3,,,"('3', '2')",0,True
16963,41.7349932,-87.7165751,41.734990351576805,-87.71675542643374,89.26898841745185,65.0,secondary,1,False,False,False,False,False,3,,,2,0,True
